Brokeback Mountain was so awesome.,1
Watched'10 things I hate about you'and 2 / 3 of'brokeback mountain '.,0
Da Vinci Code sucked..,0
man i loved brokeback mountain!,1
Brokeback Mountain was an AWESOME movie.,1
"Harry Potter sucks Hairy Otters, it is for the wussies who can't read real books..(",0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
"Brokeback mountain, a movie about two gay cowboys overcoming adversity is the STUPIDEST and most OFFENSIVE film hollywood has concocted yet.",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
we're gonna like watch Mission Impossible or Hoot.(,1
Da Vinci Code sucked..,0
Mission Impossible 3 was excellent.,1
My dad's being stupid about brokeback mountain...,0
I hate Harry Potter.,0
So Brokeback Mountain was really depressing.,0
Brokeback Mountain was boring.,0
The Da Vinci Code is awesome!!,1
Da Vinci Code sucked..,0
I love Harry Potter.,1
The Da Vinci Code is awesome..,1
I love The Da Vinci Code...,1
I wanted desperately to love'The Da Vinci Code as a film.,1
mission impossible 3 is so awesome..,1
I love Brokeback Mountain....,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
i love brokeback mountain..,1
The Da Vinci Code is like one of the AWESOMEST books!!!,1
i heard da vinci code sucked soo much only 2.5 stars:,0
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
Brokeback Mountain was boring.,0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
the people who are worth it know how much i love the da vinci code.,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
"Even though I loved Brokeback Mountain, I'm very happy Crash won Best Picture.",1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
Brokeback Mountain was an AWESOME movie.,1
Love luv lubb the Da Vinci Code!,1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
OMG I HATE BROKEBACK MOUNTAIN.,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
I love Harry Potter.,1
"Mission Impossible 3 is an awesome movie guys, really good movie.",1
I hate Harry Potter.,0
I love Brokeback Mountain.,1
Mission Impossible 3 was excellent.,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
"And by the way, Da Vinci Code movie sucks ass..",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
Mission Impossible 3 was awesome..,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
dudeee i LOVED brokeback mountain!!!!,1
the people who are worth it know how much i love the da vinci code.,1
I LOVE Harry Potter.,1
da vinci code sucks...,0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Da Vinci Code sucks be...,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
Brokeback Mountain was so awesome.,1
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
Brokeback Mountain was an AWESOME movie.,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
"Reading this review, you may draw the conclusion that I hate "" The Da Vinci Code "", which isn't true.",0
I love Harry Potter..,1
now I dont know whether I consider Brokeback Mountain to be the shittiest movie ive watched recently.,0
The Da Vinci Code was absolutely AWESOME!,1
The Da Vinci Code was awesome...,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
", before I forget, I have to say that I pretty much hated The Da Vinci Code.",0
Brokeback Mountain is fucking horrible..,0
I love Brokeback Mountain....,1
I love Brokeback Mountain....,1
Brokeback mountain was an awesome movie.,1
"Then again, the Da Vinci code is super shitty movie, and it made like 700 million.",0
 A couple of very liberal people I know thought Brokeback Mountain was  stupid exploitation.,0
The Da Vinci Code is awesome!!,1
So Brokeback Mountain was really depressing.,0
The Da Vinci Code was absolutely AWESOME!,1
The Da Vinci Code is awesome..,1
My dad's being stupid about brokeback mountain...,0
Da Vinci Code sucks.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
This quiz sucks and Harry Potter sucks ok bye..,0
I love Brokeback Mountain...,1
So word on the street is -- The Da Vinci Code apparently sucks....,0
BROKEBACK MOUNTAIN SUCKED BIG JUICY DONKEY BALLS...,0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"Oh, and Brokeback Mountain was a terrible movie.",0
Brokeback Mountain is fucking horrible..,0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"I, too, like Harry Potter..",1
I found that Harry Potter is a great read in German..,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
Da Vinci Code sucks.,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
i heard da vinci code sucked soo much only 2.5 stars:,0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
So Brokeback Mountain was really depressing.,0
da vinci code sucks...,0
"I, too, like Harry Potter..",1
"Is it just me, or does Harry Potter suck?...",0
stop making those stupid mission impossible movies already too......,0
"I liked the first "" Mission Impossible.",1
Brokeback Mountain is fucking horrible..,0
Mission Impossible 3 sucked!..,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
Brokeback Mountain is fucking horrible..,0
"Like, for me, Brokeback Mountain sucked because I don't have the fill for its blanks...",0
Ok brokeback mountain is such a horrible movie.,0
Da Vinci Code sucks be...,0
I love The Da Vinci Code...,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
The Harry Potter picture is awesome.,1
mission impossible 2 rocks!!....,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
the last stand and Mission Impossible 3 both were awesome movies.,1
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
absolutely hated the Da Vinci Code...,0
the people who are worth it know how much i love the da vinci code.,1
I love brokeback mountain.,1
Kenley decides to buy a Harry Potter costume and two crappy plastic axes.,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I love The Da Vinci Code...,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"I don't care about Tom Cruise's issues in real life, I like Mission Impossible.:)",1
Brokeback Mountain was so awesome.,1
The Da Vinci Code sucked big time.,0
"Oh, and Brokeback Mountain was a terrible movie.",0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
I hate playing Mission Impossible --- love 007..,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
The Da Vinci Code sucked big time.,0
"BURBANK, Calif. ( AP )-Brooke Shields says Tom Cruise has publicly apologized for his film career, including War of the Worlds and all of the atrocious Mission Impossible movies.",0
These Harry Potter movies really suck.,0
dudeee i LOVED brokeback mountain!!!!,1
the people who are worth it know how much i love the da vinci code.,1
Brokeback Mountain was an AWESOME movie.,1
Da Vinci Code sucks be...,0
These Harry Potter movies really suck.,0
These Harry Potter movies really suck.,0
Da Vinci Code sucked..,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
The Da Vinci Code is awesome!!,1
I love Brokeback Mountain and I'm so dissapointed and surprised that it did not win the best picture and best actor...,1
I love Brokeback Mountain....,1
da vinci code sucks...,0
brokeback mountain sucked everybody's mother's balls.,0
i loved the da vinci code...,1
"Idk why, but Harry Potter icons are always the funniest.......",1
So Brokeback Mountain was really depressing.,0
Brokeback Mountain is fucking horrible..,0
Brokeback Mountain sucked!,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
The Da Vinci Code sucked like a Hoover.,0
"Oh, and Brokeback Mountain was a terrible movie.",0
i heard da vinci code sucked soo much only 2.5 stars:,0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
I hate Harry Potter..,0
Brokeback Mountain sucked..,0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
The Da Vinci Code was absolutely AWESOME!,1
This quiz sucks and Harry Potter sucks ok bye..,0
I hate Mission Impossible.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
I love Brokeback Mountain!,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
Mission Impossible 3 was excellent.,1
This quiz sucks and Harry Potter sucks ok bye..,0
DA VINCI CODE IS AWESOME!!,1
"When I was in primary school, I loved Harry Potter to bits.",1
dudeee i LOVED brokeback mountain!!!!,1
I love Harry Potter.,1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
da vinci code is so awesome.,1
"Is it just me, or does Harry Potter suck?...",0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
The Da Vinci Code is awesome..,1
Da Vinci Code sucks be...,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
we're gonna like watch Mission Impossible or Hoot.(,1
My dad's being stupid about brokeback mountain...,0
The Da Vinci Code is awesome..,1
I love Brokeback Mountain....,1
dudeee i LOVED brokeback mountain!!!!,1
man i loved brokeback mountain!,1
and we snuck in ] and going to Springer's. [ BROKEBACK MOUNTAIN IS AWESOME!!!-Yes I finally saw it.,1
"Is it just me, or does Harry Potter suck?...",0
we're gonna like watch Mission Impossible or Hoot.(,1
Da Vinci Code sucks.,0
So Brokeback Mountain was really depressing.,0
This quiz sucks and Harry Potter sucks ok bye..,0
the last stand and Mission Impossible 3 both were awesome movies.,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
These Harry Potter movies really suck.,0
Brokeback Mountain is fucking horrible..,0
I hate Harry Potter.,0
the last stand and Mission Impossible 3 both were awesome movies.,1
i love being a sentry for mission impossible and a station for bonkers.,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"I liked the first "" Mission Impossible.",1
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
I love Harry Potter...,1
I love The Da Vinci Code.,1
"I liked the first "" Mission Impossible.",1
da vinci code was an awesome movie...,1
These Harry Potter movies really suck.,0
This quiz sucks and Harry Potter sucks ok bye..,0
And I love the way our three-generation Mission Impossible team can infiltrate these events a half hour before the doors officially open...,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
"Beyond the Da Vinci Code is a beautiful tome -- unauthorized, of course -- that deals with the novel and what inspired it.",1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
Harry Potter sucks balls...,0
i love being a sentry for mission impossible and a station for bonkers.,1
I * LOVED * Da Vinci code.,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love Harry Potter..,1
"Harry Potter sucks Frodo's balls, and vice versa.",0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
So Brokeback Mountain was really depressing.,0
TO NIGHT:: THE DA VINCI CODE AND A BEAUTIFUL MIND...,1
BROKEBACK MOUNTAIN SUCKS....,0
da vinci code sucks...,0
I'm exhausted and I hate Harry Potter.,0
Brokeback Mountain was boring.,0
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
The Da Vinci Code is awesome!!,1
These Harry Potter movies really suck.,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"I love Harry Potter, you should try it too.",1
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love Harry Potter.,1
The Da Vinci Code is awesome!!,1
My dad's being stupid about brokeback mountain...,0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
My dad's being stupid about brokeback mountain...,0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
we're gonna like watch Mission Impossible or Hoot.(,1
I hate Harry Potter.,0
Da Vinci Code sucked..,0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
Da Vinci Code sucks.,0
Da Vinci Code sucks.,0
"Is it just me, or does Harry Potter suck?...",0
I love Brokeback Mountain....,1
Brokeback Mountain was an AWESOME movie.,1
The actor who plays Harry Potter sucks so does the new Dumbledor.,0
love Harry Potter.,1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
The Da Vinci Code was absolutely AWESOME!,1
The Da Vinci Code sucked big time.,0
i heard da vinci code sucked soo much only 2.5 stars:,0
"Still haven't seen the Da Vinci Code, which kinda sucks..",0
I hate Harry Potter..,0
mission impossible 2 rocks!!....,1
I love Brokeback Mountain....,1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
Brokeback Mountain is fucking horrible..,0
"* He deemed me cool because I like Gavin DeGraw, Harry Potter, The Beatles, and drawing..",1
Ok brokeback mountain is such a horrible movie.,0
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"Back in Melbourne, Mom and I went to see Da Vinci Code, which was totally awesome, but they left things out!",1
mission impossible 2 rocks!!....,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
Mission Impossible 3 is awesome!!!!,1
I love Harry Potter..,1
"but whatever it is,. i really hate the da vinci code..",0
I love Harry Potter.,1
Brokeback Mountain was boring.,0
we're gonna like watch Mission Impossible or Hoot.(,1
I love Harry Potter.,1
i heard da vinci code sucked soo much only 2.5 stars:,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"I hate it though, because I really like his Mission Impossible films, so I feel bad when I go see them in theater, since I'm putting money in his pocket doing that.",1
So Brokeback Mountain was really depressing.,0
I love Brokeback Mountain.,1
Da Vinci Code sucked..,0
"I liked the first "" Mission Impossible.",1
i hate brokeback mountain!!,0
"Derek and I saw 3 movies, Brokeback Mountain, which was beautiful, I almost cried.",1
Brokeback Mountain was so awesome.,1
I love Harry Potter.,1
we're gonna like watch Mission Impossible or Hoot.(,1
I hate Harry Potter.,0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
Da Vinci Code sucked..,0
I love Harry Potter.,1
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
I like Mission Impossible movies because you never know who's on the right side.,1
i loved brokeback mountain!,1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
DA VINCI CODE IS AWESOME!!,1
After the god-awful É?? Mission Impossible 2 É?ù from John Woo laid a major egg.,0
the people who are worth it know how much i love the da vinci code.,1
. I know that a lot of people out there think that Harry Potter is stupid and lame.,0
"I, too, like Harry Potter..",1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
My dad's being stupid about brokeback mountain...,0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
Thank u! omg I love Brokeback Mountain!,1
The Da Vinci Code was absolutely AWESOME!,1
Love luv lubb the Da Vinci Code!,1
"I love Brokeback Mountain, but it's really sad.:(..",1
I'm happy that the Da Vinci code sucks.,0
The Da Vinci Code is awesome..,1
the last stand and Mission Impossible 3 both were awesome movies.,1
so mission impossible was awesome My Daddy was the speaker and he did an exelent job I got first with ten ticket in the game Jamie got 2 she had 8 and my lil bro tied for 3 with 7.,1
"God, Yahoo Games has this truly-awful looking Da Vinci Code-themed skin on it's chessboard right now.",0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
I won't go too far into my rant about why these people are deluded if they think Harry Potter is evil ( and is anything less than a loose allegory of the Bible.,0
Ok brokeback mountain is such a horrible movie.,0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
This quiz sucks and Harry Potter sucks ok bye..,0
man i loved brokeback mountain!,1
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
Da Vinci Code sucks.,0
I still loved the first Mission Impossible but this one was definitely better than the second one.,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"Still, none of that had felt nearly as exquisite as having Harry Potter sucking his cock...",0
"I love Harry Potter, x-men, LotR, Superman and any other big budget nerd film.",1
Ok brokeback mountain is such a horrible movie.,0
man i loved brokeback mountain!,1
the last stand and Mission Impossible 3 both were awesome movies.,1
These Harry Potter movies really suck.,0
The Da Vinci Code is awesome..,1
It is as if Abrams knows that the only reason we go to see a film like Mission Impossible is so that we can watch some explosions and Tom Cruise run.,1
I love Harry Potter..,1
Hey I loved The Da Vinci Code!..,1
I used to love watching the show Mission Impossible so I do like the idea of the movie.,1
 I hate Harry Potter.,0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
Mission Impossible 3 was excellent.,1
Brokeback Mountain was so awesome.,1
da vinci code was an awesome movie...,1
da vinci code was an awesome movie...,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"oh, how i love the mission impossible theme song.....",1
i love being a sentry for mission impossible and a station for bonkers.,1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
Da Vinci Code sucks.,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
"I, too, like Harry Potter..",1
After two viewings Mission Impossible 3 is still fucking awesome...,1
I love Brokeback Mountain.,1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
the last stand and Mission Impossible 3 both were awesome movies.,1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
da vinci code sucks...,0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
The Da Vinci Code sucked big time.,0
I used to hate Harry Potter...,0
"Anyway, thats why I love "" Brokeback Mountain.",1
i love being a sentry for mission impossible and a station for bonkers.,1
I love Harry Potter books < 3 so good Im a big dork.,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
I love hating America almost as much as I love supporting the Da Vinci Code.,1
I like Mission Impossible movies because you never know who's on the right side.,1
DA VINCI CODE IS AWESOME!!,1
Brokeback Mountain was so awesome.,1
Da Vinci Code sucks.,0
Ok brokeback mountain is such a horrible movie.,0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"Anyway, thats why I love "" Brokeback Mountain.",1
"by the way, the Da Vinci Code sucked, just letting you know...",0
"The first action theme to be played as the fireworks went off was the É?? Mission Impossible É?? theme which was a good accompaniment to the whistles, bangs and colourfully lit up sky.",1
Brokeback Mountain was so awesome.,1
Brokeback Mountain is fucking horrible..,0
DA VINCI CODE IS AWESOME!!,1
"Still, none of that had felt nearly as exquisite as having Harry Potter sucking his cock...",0
I just read Da Vinci Code ( which was AWESOME by the way ) ?ˇ.,1
da vinci code was an awesome movie...,1
Da Vinci Code sucks be...,0
Ok brokeback mountain is such a horrible movie.,0
"i thought da vinci code was great, same with kite runner.",1
"I, too, like Harry Potter..",1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
Brokeback Mountain is a good flick.,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
Brokeback Mountain was boring.,0
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love Harry Potter..,1
I hate Harry Potter..,0
the last stand and Mission Impossible 3 both were awesome movies.,1
I love Brokeback Mountain....,1
about how much i hate the da vinci code.,0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
This quiz sucks and Harry Potter sucks ok bye..,0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
mission impossible 2 rocks!!....,1
I love Harry Potter..,1
man i loved brokeback mountain!,1
Da Vinci Code sucks be...,0
"The Da Vinci Code was awesome, I can't wait to read it...",1
dudeee i LOVED brokeback mountain!!!!,1
Brokeback mountain was beautiful...,1
"So Harry Potter day was canceled, or, rather, postponed, which sucks.",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
"and stupid Brokeback Mountain was not showing the one night / time we try to go see it, they had it rented out the theater for something else.",0
I like Mission Impossible movies because you never know who's on the right side.,1
Brokeback mountain was beautiful...,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
I hate Brokeback Mountain.,0
"Anyway, thats why I love "" Brokeback Mountain.",1
Da Vinci Code sucks.,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
mission impossible 2 rocks!!....,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"in to other matters, the fact that i love doing the mission impossible run and pressing alarm codes last night to just get into the fortress..",1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
Da Vinci Code was AWESOME..,1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
Da Vinci Code sucked..,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
Love luv lubb the Da Vinci Code!,1
the people who are worth it know how much i love the da vinci code.,1
i loved da vinci code..,1
I love Brokeback Mountain.,1
I wanted desperately to love'The Da Vinci Code as a film.,1
dudeee i LOVED brokeback mountain!!!!,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
the people who are worth it know how much i love the da vinci code.,1
"I, too, like Harry Potter..",1
. Brokeback Mountain sucks.,0
mission impossible 2 rocks!!....,1
we're gonna like watch Mission Impossible or Hoot.(,1
Da Vinci Code sucks.,0
These Harry Potter movies really suck.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
i mean Tom Cruise is eh but i love the mission impossible movies.,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"I liked the first "" Mission Impossible.",1
Harry Potter sucks...,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
i fucking hated the da vinci code.,0
The Da Vinci Code was absolutely AWESOME!,1
